id,CASEHDRDATA_APPSIGNDATEdiff,CASEHDRDATA_DATEISSUEDdiff,CASEHDRDATA_DATERECEIVEDdiff,CASEHDRDATA_EAPPDATARECEIVEDdiff,CASEHDRDATA_RATELOCKEFFECTIVEDATEdiff,CASEHDRDATA_TIMESTAMPdiff,FINANCIALGOALSDATA_TIMESTAMPdiff,issueDatediff,policyAge,policyValue,policyWithdrawals,receivedDatediff,shortId,class,siu.predictedDisposition,siu.score,siu.uc2e,siu.uc7e,siu.uc8e,surrenderCharges,modelType_Anniversary,modelType_Calendar Year End,modelType_Cost Basis Adjustment,modelType_Death Claim,modelType_Death Claim - 10YD,modelType_Death Claim - 5YD,modelType_Death Claim Disbursement,modelType_Free Look Cancel,modelType_Full Surrender,modelType_Partial Surrender,modelType_Pending Death Claim,modelType_Premium,modelType_Renewal Transaction,modelType_Spousal Continuation,modelType_Systematic Withdrawal,productType_RSL - Apollo,productType_RSL - Apollo 93 BV,productType_RSL - Apollo 93 MVA,productType_RSL - Argus MVA,productType_RSL - Deferral,productType_RSL - Elektra 5 6 7,productType_RSL - Eleos,productType_RSL - Eleos 96 MVA,productType_RSL - Keystone,productType_RSL - Reliance Guarantee,ownerType_Organization,ownerType_Person,template_NON-FINANCIAL,template_financial-transaction,template_non-financial-transaction,no_employees
37e56b13-2ff3-435d-8877-720c675aedf7,-42938,-42938,-42938,-42938,-42938,-42938,-42938,-42938,68.0,0.0,0.0,-42938,2539097,consistent,1,0.3333333333333333,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2
391bb9f2-eb4d-4e8c-bcfc-5be31b486ea5,-43465,-43465,-43465,-43465,-43465,-43465,-43465,-43465,79.0,0.0,5301.27,-43465,2263845,consistent,1,0.16666666666666666,0.0,0.0,0.5,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2
39c60eb2-e2fa-45f7-9337-772638b70406,-43358,-43358,-43358,-43358,-43358,-43358,-43358,-43358,82.0,0.0,0.0,-43358,2520048,consistent,1,0.3333333333333333,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2
3a10d36c-df10-4b17-b18b-ab9980e1a632,-43444,-43444,-43444,-43444,-43444,-43444,-43444,-43444,84.0,0.0,0.0,-43444,2569996,consistent,1,0.3333333333333333,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2
3a7380b7-32f4-49df-ba64-4e7785b57a12,-42991,-42991,-42991,-42991,-42991,-42991,-42991,-42991,64.0,175704.04,0.0,-42991,2512055,consistent,1,0.5,1.0,0.5,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2
3ac265ad-8b71-401f-a5a2-ae70f535d0f2,-43386,-43386,-43386,-43386,-43386,-43386,-43386,-43386,79.0,20145.13,2238.35,-43386,2498750,consistent,1,0.5,1.0,0.5,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2
3b1bc172-0e45-4987-983c-f519d04dc5e6,-44333,-44333,-44333,-44333,-44333,-44333,-44333,-44333,79.0,39155.42,0.0,-44333,2513584,consistent,1,0.16666666666666666,0.5,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2
3b441237-2d16-44e1-8e14-d17cad57313e,-43190,-43190,-43190,-43190,-43190,-43190,-43190,-43190,61.0,111088.19,12343.13,-43190,2533793,consistent,1,0.5,1.0,0.5,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2
3c211303-25a2-48ca-8bca-29d2784ee465,-43519,-43519,-43519,-43519,-43519,-43519,-43519,-43519,71.0,26055.27,6513.82,-43519,2487944,consistent,1,0.5,1.0,0.5,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2
3e095aa6-0971-4b2d-ab85-7974d502da3c,-43180,-43180,-43180,-43180,-43180,-43180,-43180,-43180,64.0,222060.33,15636.49,-43180,2246253,consistent,1,0.3333333333333333,0.5,0.5,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2
3e633252-dbb9-4701-917b-a6b42ce9751c,-43204,-43204,-43204,-43204,-43204,-43204,-43204,-43204,66.0,44591.79,4954.64,-43204,2568778,consistent,1,0.5,1.0,0.5,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2
3f7a0ade-7054-4044-a325-93a298bc39de,-42331,-42331,-42331,-42331,-42331,-42331,-42331,-42331,71.0,0.0,16844.02,-42331,2389256,consistent,1,0.3333333333333333,0.5,0.5,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2
409dda29-287d-42b5-99a4-7fc4850272b9,-43311,-43311,-43311,-43311,-43311,-43311,-43311,-43311,64.0,0.0,0.0,-43311,2485961,consistent,1,0.3333333333333333,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2
4133e083-024b-414c-8a6e-53ecad8ca70a,-43568,-43568,-43568,-43568,-43568,-43568,-43568,-43568,79.0,0.0,59350.57,-43568,2462119,consistent,1,0.5555555555555555,1.0,0.6666666666666666,0.0,4201.52,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,3
4194b775-128d-4418-b49d-5e18f33897af,-43264,-43264,-43264,-43264,-43264,-43264,-43264,-43264,84.0,211066.86,20000.0,-43264,2546304,consistent,1,0.5,1.0,0.5,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,2
42aa0df1-e31a-4444-ba40-90a7acd48e46,-43038,-43038,-43038,-43038,-43038,-43038,-43038,-43038,63.0,127308.42,14145.38,-43038,2252336,consistent,1,0.3333333333333333,0.5,0.5,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2
42c1e070-66fe-4776-b9d6-89c8382cf393,-44395,-44395,-44395,-44395,-44395,-44395,-44395,-44395,54.0,68931.17,0.0,-44395,2560821,inconsistent,1,0.16666666666666666,0.5,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2
432d0b7c-0598-410b-8009-447c9124bf95,-43570,-43570,-43570,-43570,-43570,-43570,-43570,-43570,70.0,83062.13,4400.0,-43570,2509453,consistent,1,0.5,1.0,0.5,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2
437dad25-0078-416c-954b-9a8049350707,-43068,-43068,-43068,-43068,-43068,-43068,-43068,-43068,57.0,30256.9,0.0,-43068,2399947,consistent,1,0.5,1.0,0.5,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2
43eb8f0b-ac07-41e3-883a-0fbb7362bb77,-43598,-43598,-43598,-43598,-43598,-43598,-43598,-43598,77.0,0.0,0.0,-43598,2673574,consistent,1,0.3333333333333333,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2
44253e77-06b6-467d-9160-73f069e3c89e,-44124,-44124,-44124,-44124,-44124,-44124,-44124,-44124,62.0,53888.11,0.0,-44124,2524872,consistent,1,0.5,1.0,0.5,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2
443b7d76-e908-488d-b2ed-b57ae4874fd9,-42989,-42989,-42989,-42989,-42989,-42989,-42989,-42989,85.0,0.0,0.0,-42989,2455651,consistent,1,0.5,1.0,0.0,0.5,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2
44ac2076-593a-4cc6-9ad5-c35eb2dd5ebb,-43731,-43731,-43731,-43731,-43731,-43731,-43731,-43731,76.0,23264.71,2584.97,-43731,2411807,consistent,1,0.5,1.0,0.5,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2
45cff79d-dcaf-42f3-94a7-9c987f212a1f,-41790,-41790,-41790,-41790,-41790,-41790,-41790,-41790,73.0,0.0,40916.91,-41790,2700735,consistent,1,0.6666666666666666,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
4717db73-5752-4eb5-960c-17c858719fb6,-42807,-42807,-42807,-42807,-42807,-42807,-42807,-42807,72.0,0.0,0.0,-42807,2255013,consistent,1,0.16666666666666666,0.0,0.5,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2
4877c837-ac0f-49a2-979d-f4ff5964cc9a,-43690,-43690,-43690,-43690,-43690,-43690,-43690,-43690,75.0,0.0,0.0,-43690,2683610,consistent,1,0.3333333333333333,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2
48eb6812-8155-4f1d-ac9f-f97e2b8a499b,-43403,-43403,-43403,-43403,-43403,-43403,-43403,-43403,82.0,105906.85,11767.43,-43403,2590775,consistent,1,0.5,1.0,0.5,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2
4c9e2641-0cec-49f8-84e0-145013c9cc71,-44491,-44491,-44491,-44491,-44491,-44491,-44491,-44491,35.0,0.0,20138.49,-44491,2827808,consistent,1,0.6666666666666666,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2
4d75800e-84c0-4195-bcf9-075249d8c8e2,-43709,-43709,-43709,-43709,-43709,-43709,-43709,-43709,51.0,72358.3,8039.81,-43709,2473555,consistent,1,0.5,1.0,0.5,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2
4dee6dde-1b9d-4347-ba07-1855014f694b,-43190,-43190,-43190,-43190,-43190,-43190,-43190,-43190,60.0,150102.27,0.0,-43190,2512578,consistent,1,0.5,1.0,0.5,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2
4f772ca5-ab06-467a-a0f3-ebedf7061ded,-43547,-43547,-43547,-43547,-43547,-43547,-43547,-43547,75.0,63193.17,0.0,-43547,2601317,consistent,1,0.3333333333333333,1.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2
50746741-e20c-4681-b728-84957c629e48,-43345,-43345,-43345,-43345,-43345,-43345,-43345,-43345,77.0,0.0,0.0,-43345,2596125,consistent,1,0.5,1.0,0.0,0.5,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2
51042759-8f76-4441-ae5a-1fa946896b67,-43871,-43871,-43871,-43871,-43871,-43871,-43871,-43871,64.0,0.0,0.0,-43871,2602083,consistent,1,0.5,1.0,0.5,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2
517b1f1d-7fb7-41b9-a560-babae0a8e1f0,-43470,-43470,-43470,-43470,-43470,-43470,-43470,-43470,69.0,41508.31,1674.29,-43470,2456255,consistent,1,0.5,1.0,0.5,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2
56d12483-8d94-4b06-b980-498c94bc56bb,-41955,-41955,-41955,-41955,-41955,-41955,-41955,-41955,85.0,0.0,43450.47,-41955,2697385,consistent,1,0.5,1.0,0.5,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
57975f42-3efe-48d5-8747-2acd0a4224ea,-43893,-43893,-43893,-43893,-43893,-43893,-43893,-43893,75.0,0.0,0.0,-43893,2687828,consistent,1,0.5,1.0,0.5,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2
58961c1a-cd79-427b-a660-288eec7bb1c7,-43544,-43544,-43544,-43544,-43544,-43544,-43544,-43544,72.0,0.0,202.93,-43544,2535351,consistent,1,0.3333333333333333,1.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2
58bd1fec-f96d-4566-9bf5-058b23d7461e,-42807,-42807,-42807,-42807,-42807,-42807,-42807,-42807,65.0,580705.48,55000.0,-42807,2601382,consistent,1,0.5555555555555555,1.0,0.6666666666666666,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,3
5a1d195d-1777-4b50-817e-cdcb38bf9748,-43052,-43052,-43052,-43052,-43052,-43052,-43052,-43052,70.0,0.0,0.0,-43052,2672952,consistent,1,0.3333333333333333,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2
5c6fd2a6-483b-4ad0-ad52-404713e1ef8c,-43435,-43435,-43435,-43435,-43435,-43435,-43435,-43435,62.0,190385.41,21150.14,-43435,2246263,consistent,1,0.3333333333333333,0.5,0.5,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2
5c96fde4-d704-4e88-8238-b8fc15420ac9,-43473,-43473,-43473,-43473,-43473,-43473,-43473,-43473,85.0,0.0,0.0,-43473,2445362,consistent,1,0.3333333333333333,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2
5e7adfc2-e780-441e-a6d3-89d0a36a3143,-43052,-43052,-43052,-43052,-43052,-43052,-43052,-43052,60.0,74694.65,0.0,-43052,2463174,consistent,1,0.5,1.0,0.5,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2
61540446-1432-4c75-a9df-870c5ebb5981,-43158,-43158,-43158,-43158,-43158,-43158,-43158,-43158,66.0,66539.65,0.0,-43158,2586159,consistent,1,0.3333333333333333,0.5,0.5,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2
616a1823-0d75-4a80-89cc-a3b1f01e1a5e,-43199,-43199,-43199,-43199,-43199,-43199,-43199,-43199,75.0,55079.95,0.0,-43199,2442833,consistent,1,0.5,1.0,0.5,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2
61903895-1396-4041-9f52-cb2eecbdbd58,-43400,-43400,-43400,-43400,-43400,-43400,-43400,-43400,83.0,0.0,0.0,-43400,2442081,consistent,1,0.3333333333333333,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2
633a06b3-832a-4144-a1ef-335f4637fd84,-43478,-43478,-43478,-43478,-43478,-43478,-43478,-43478,67.0,141551.05,0.0,-43478,2590759,consistent,1,0.3333333333333333,0.5,0.5,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2
64344a7d-1744-475c-a839-885e50d15d18,-43407,-43407,-43407,-43407,-43407,-43407,-43407,-43407,67.0,206730.43,0.0,-43407,2473496,consistent,1,0.5,1.0,0.5,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2
64c48e77-22bb-49ab-9d5d-9c43b87ea273,-44235,-44235,-44235,-44235,-44235,-44235,-44235,-44235,71.0,33784.15,0.0,-44235,2421690,consistent,1,0.16666666666666666,0.5,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2
65525c30-e0b3-4709-8a9f-a979d47fe272,-43890,-43890,-43890,-43890,-43890,-43890,-43890,-43890,81.0,0.0,0.0,-43890,2403741,consistent,1,0.5,1.0,0.5,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2
655d93c0-80e2-4ed4-8964-6e5a1af1c417,-44425,-44425,-44425,-44425,-44425,-44425,-44425,-44425,85.0,32253.07,0.0,-44425,2588365,consistent,1,0.3333333333333333,0.5,0.5,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2
67f137ca-8273-49f2-8e1c-f0612171576a,-42899,-42899,-42899,-42899,-42899,-42899,-42899,-42899,66.0,15873.84,0.0,-42899,2524863,consistent,1,0.5,1.0,0.5,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2
68375f01-02ea-4934-b5cf-9591f58101ba,-43877,-43877,-43877,-43877,-43877,-43877,-43877,-43877,59.0,0.0,10683.66,-43877,2625900,consistent,1,0.5,1.0,0.5,0.0,865.38,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2
691d0367-c722-45ab-b160-5cf31534a9d4,-42849,-42849,-42849,-42849,-42849,-42849,-42849,-42849,78.0,0.0,0.0,-42849,2562228,consistent,1,0.3333333333333333,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2
6a51df6a-a63a-41b5-bbe2-edaf4c92f8cf,-43768,-43768,-43768,-43768,-43768,-43768,-43768,-43768,76.0,51275.74,5697.31,-43768,2539005,consistent,1,0.5,1.0,0.5,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2
6bad4507-cb0c-4782-8cf2-3175e90f9473,-43701,-43701,-43701,-43701,-43701,-43701,-43701,-43701,57.0,29986.54,0.0,-43701,2585508,consistent,1,0.1666666666666666,0.5,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2
6dba8c8e-a9d2-45c7-bbd8-ecee339ae0fb,-42991,-42991,-42991,-42991,-42991,-42991,-42991,-42991,55.0,44919.97,0.0,-42991,2486589,consistent,1,0.5,1.0,0.5,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2
6ef06df6-ee45-4a86-a123-af103290312c,-43694,-43694,-43694,-43694,-43694,-43694,-43694,-43694,84.0,61113.82,6770.79,-43694,2557791,consistent,1,0.5,1.0,0.5,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2
6f111218-0d30-4042-9ca0-a15bc2b5af47,-43169,-43169,-43169,-43169,-43169,-43169,-43169,-43169,76.0,0.0,0.0,-43169,2449321,consistent,1,0.3333333333333333,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2
6f344a8e-2034-4f26-958a-3cd8f6aa563b,-43130,-43130,-43130,-43130,-43130,-43130,-43130,-43130,63.0,0.0,0.0,-43130,2524382,consistent,1,0.5,1.0,0.5,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2
6f815c81-ce4c-4bc0-b786-9e4330055b7b,-43304,-43304,-43304,-43304,-43304,-43304,-43304,-43304,68.0,52061.46,2500.0,-43304,2434876,consistent,1,0.5,1.0,0.5,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2
70a1a998-8df8-4947-9eda-d122c7e56049,-44297,-44297,-44297,-44297,-44297,-44297,-44297,-44297,58.0,0.0,0.0,-44297,2685485,consistent,1,0.3333333333333333,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2
70af9182-cc8e-4728-9fff-470870600281,-43264,-43264,-43264,-43264,-43264,-43264,-43264,-43264,84.0,81826.17,6594.0,-43264,2472860,inconsistent,1,0.5,1.0,0.5,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2
74d0327e-f0c4-491a-86d0-7da2e7d0ab4d,-43458,-43458,-43458,-43458,-43458,-43458,-43458,-43458,79.0,0.0,715.51,-43458,2432276,consistent,1,0.5,1.0,0.5,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2
760d5909-fa67-4f44-9ce1-e14f65283239,-43472,-43472,-43472,-43472,-43472,-43472,-43472,-43472,83.0,0.0,0.0,-43472,2246327,consistent,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2
763bae2d-8bfb-48e7-a185-97e7afbc26b5,-43449,-43449,-43449,-43449,-43449,-43449,-43449,-43449,60.0,25506.23,2820.62,-43449,2683566,inconsistent,1,0.5,1.0,0.5,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2
765801ae-96c6-4e31-a165-eb62719d9a1e,-43302,-43302,-43302,-43302,-43302,-43302,-43302,-43302,70.0,43969.76,10979.54,-43302,2444480,consistent,1,0.5,1.0,0.5,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2
77d1b3dc-a46d-4a9c-8c8c-78f631ad8f0c,-44265,-44265,-44265,-44265,-44265,-44265,-44265,-44265,67.0,0.0,0.0,-44265,2534892,consistent,1,0.5,1.0,0.5,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2
780b7569-8c27-4015-8f3e-ecfb88beac50,-43969,-43969,-43969,-43969,-43969,-43969,-43969,-43969,67.0,49528.0,5351.51,-43969,2502470,consistent,1,0.5,1.0,0.5,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2
7874a3eb-07f5-42ba-8324-e61a34da7724,-43711,-43711,-43711,-43711,-43711,-43711,-43711,-43711,84.0,0.0,0.0,-43711,2550881,consistent,1,0.3333333333333333,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2
788dd700-4923-4c9b-99a0-c8e153a80fc5,-43219,-43219,-43219,-43219,-43219,-43219,-43219,-43219,83.0,82102.7,9122.52,-43219,2553203,inconsistent,1,0.5,1.0,0.5,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2
789036b8-8a1f-4dd9-82d3-661a8e649fdb,-43509,-43509,-43509,-43509,-43509,-43509,-43509,-43509,69.0,23931.5,968.54,-43509,2427992,consistent,1,0.5,1.0,0.5,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2
79c3e4b6-bdc8-4688-bc60-7ebd3df95093,-44100,-44100,-44100,-44100,-44100,-44100,-44100,-44100,75.0,25000.0,0.0,-44100,2195314,inconsistent,1,0.3333333333333333,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1
7a8237cb-63fa-49e3-a90a-bea11f8015cd,-43068,-43068,-43068,-43068,-43068,-43068,-43068,-43068,61.0,187568.24,0.0,-43068,2625794,consistent,1,0.5,1.0,0.0,0.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,2
7ac226aa-0ec8-472c-87bd-62741896e73f,-43249,-43249,-43249,-43249,-43249,-43249,-43249,-43249,62.0,42430.36,0.0,-43249,2524314,consistent,1,0.3333333333333333,1.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2
7bd3ada1-f321-41f9-8213-05d6a699aa7e,-43345,-43345,-43345,-43345,-43345,-43345,-43345,-43345,70.0,0.0,0.0,-43345,2531427,consistent,1,0.5,1.0,0.5,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2
7cc72a55-5f7c-4d4d-959e-574b521f33d4,-42885,-42885,-42885,-42885,-42885,-42885,-42885,-42885,81.0,277586.63,0.0,-42885,2391270,consistent,1,0.16666666666666666,0.0,0.5,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2
7d4d1236-8e24-4098-b17f-5ca6e934accd,-44121,-44121,-44121,-44121,-44121,-44121,-44121,-44121,79.0,0.0,0.0,-44121,2668782,consistent,1,0.3333333333333333,1.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2
7e3ea3b9-669a-4859-8732-016fe8a45da1,-42826,-42826,-42826,-42826,-42826,-42826,-42826,-42826,61.0,0.0,6762.27,-42826,2556480,consistent,1,0.5,1.0,0.0,0.5,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2
