,id,type,referenceDocumentId,agentIds,employeeIds,batchId,applicationSignedState,shortId,policyId,status,receivedDate,signDate,modelType,productType,ownerType,moneySourceType,paperworkReceivedDate,electronicReceivedDate,issueDate,policyValue,policyAge,policyWithdrawals,surrenderCharges,suitabilityScore,role,ops,ops.uc1a,ops.uc2a,ops.uc6a,ops.uc7a,ops.uc8a,ops.uc5,ops.eligibleHypothesis,ops.score,ops.predictedDisposition,template
319,K5E0008823,application,application-K5E0008823,['BDB0016785'],['WebServices'],226,AL,K5E0008823,,Submitted,2021-11-01T00:00:00.0000000,2021-11-01T00:00:00.0000000,E-App,RSL - Keystone,Person,Direct Transfer,,2021-11-01T00:00:00.0000000,2021-11-02T00:00:00.0000000,25000.0,,,,0.0,ops,"{'uc1a': None, 'uc2a': None, 'uc6a': None, 'uc7a': None, 'uc8a': None, 'uc5': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",0.0,,,0.0,0.0,0.0,4/6,0.0,consistent,application
320,K5E0008824,application,application-K5E0008824,['BDB9902118'],['WebServices'],226,PA,K5E0008824,,Submitted,2021-10-29T00:00:00.0000000,2021-10-29T00:00:00.0000000,E-App,RSL - Keystone,Person,,,2021-10-29T00:00:00.0000000,2021-10-29T00:00:00.0000000,,,,,0.0,ops,"{'uc1a': None, 'uc2a': None, 'uc6a': None, 'uc7a': None, 'uc8a': None, 'uc5': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",0.0,0.0,,0.0,0.0,0.0,5/6,0.0,consistent,application
321,K5E0008825,application,application-K5E0008825,['BDB9901146'],['WebServices'],226,VA,K5E0008825,,Submitted,2021-11-01T00:00:00.0000000,2021-11-01T00:00:00.0000000,E-App,RSL - Keystone,Person,,1900-01-01T00:00:00.0000000,2021-11-01T00:00:00.0000000,2021-11-01T00:00:00.0000000,,,,,0.0,ops,"{'uc1a': None, 'uc2a': None, 'uc6a': None, 'uc7a': None, 'uc8a': None, 'uc5': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",0.0,1.0,,0.0,0.0,0.0,5/6,0.2,inconsistent,application
322,K5E0008826,application,application-K5E0008826,['BDB0010358'],['WebServices'],226,NJ,K5E0008826,,Submitted,2021-10-29T00:00:00.0000000,2021-10-29T00:00:00.0000000,E-App,RSL - Keystone,Person,,,2021-10-29T00:00:00.0000000,2021-10-29T00:00:00.0000000,,,,,0.0,ops,"{'uc1a': None, 'uc2a': None, 'uc6a': None, 'uc7a': None, 'uc8a': None, 'uc5': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",0.0,0.0,,0.0,0.0,0.0,5/6,0.0,consistent,application
323,K5E0008827,application,application-K5E0008827,['BDB0001211'],['WebServices'],226,TX,K5E0008827,,Submitted,2021-10-28T00:00:00.0000000,2021-10-28T00:00:00.0000000,E-App,RSL - Keystone,Person,Direct Transfer,,2021-10-28T00:00:00.0000000,2021-11-02T00:00:00.0000000,32000.0,,,,0.0,ops,"{'uc1a': None, 'uc2a': None, 'uc6a': None, 'uc7a': None, 'uc8a': None, 'uc5': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",0.0,1.0,0.0,0.0,0.0,0.0,6/6,0.1666666666666666,inconsistent,application
324,K5E0008828,application,application-K5E0008828,['IND0008025'],['WebServices'],226,CA,K5E0008828,,Submitted,2021-11-02T00:00:00.0000000,2021-11-02T00:00:00.0000000,E-App Firelight,RSL - Keystone,Person,,,2021-11-02T00:00:00.0000000,2021-11-02T00:00:00.0000000,,,,,25.0,ops,"{'uc1a': None, 'uc2a': None, 'uc6a': None, 'uc7a': None, 'uc8a': None, 'uc5': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",0.0,1.0,,0.0,0.0,0.0,5/6,0.2,inconsistent,application
325,K5E0008829,application,application-K5E0008829,['BDB0009400'],['WebServices'],226,PA,K5E0008829,,Submitted,2021-11-02T00:00:00.0000000,2021-11-02T00:00:00.0000000,E-App Firelight,RSL - Keystone,Person,,,2021-11-02T00:00:00.0000000,2021-11-02T00:00:00.0000000,,,,,15.0,ops,"{'uc1a': None, 'uc2a': None, 'uc6a': None, 'uc7a': None, 'uc8a': None, 'uc5': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",0.0,,,,0.0,0.0,3/6,0.0,consistent,application
326,K5E0008830,application,application-K5E0008830,['IND0008025'],['WebServices'],226,CA,K5E0008830,,Submitted,2021-11-02T00:00:00.0000000,2021-11-02T00:00:00.0000000,E-App Firelight,RSL - Keystone,Person,,,2021-11-02T00:00:00.0000000,2021-11-02T00:00:00.0000000,,,,,15.0,ops,"{'uc1a': None, 'uc2a': None, 'uc6a': None, 'uc7a': None, 'uc8a': None, 'uc5': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",0.0,1.0,,0.0,0.0,0.0,5/6,0.2,inconsistent,application
327,K5E0008831,application,application-K5E0008831,['BDB9905538'],['WebServices'],226,ME,K5E0008831,,Submitted,2021-11-02T00:00:00.0000000,2021-11-02T00:00:00.0000000,E-App,RSL - Keystone,Person,New Money,,2021-11-02T00:00:00.0000000,2021-11-03T00:00:00.0000000,110000.0,,,,0.0,ops,"{'uc1a': None, 'uc2a': None, 'uc6a': None, 'uc7a': None, 'uc8a': None, 'uc5': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",0.0,,,0.0,0.0,0.0,4/6,0.0,consistent,application
328,K5E0008832,application,application-K5E0008832,['BDB9921717'],['WebServices'],226,CT,K5E0008832,,Submitted,2021-11-01T00:00:00.0000000,2021-11-01T00:00:00.0000000,E-App,RSL - Keystone,Person,New Money,,2021-11-01T00:00:00.0000000,2021-11-03T00:00:00.0000000,41000.0,,,,0.0,ops,"{'uc1a': None, 'uc2a': None, 'uc6a': None, 'uc7a': None, 'uc8a': None, 'uc5': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",0.0,1.0,,1.0,0.0,0.0,5/6,0.4,inconsistent,application
329,K5E0008833,application,application-K5E0008833,['BDB0011994'],['WebServices'],226,CA,K5E0008833,,Submitted,2021-10-28T00:00:00.0000000,2021-10-28T00:00:00.0000000,E-App,RSL - Keystone,Person,,,2021-10-28T00:00:00.0000000,2021-11-04T00:00:00.0000000,,,,,0.0,ops,"{'uc1a': None, 'uc2a': None, 'uc6a': None, 'uc7a': None, 'uc8a': None, 'uc5': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",0.0,0.0,,0.0,0.0,0.0,5/6,0.0,consistent,application
330,K5E0008834,application,application-K5E0008834,['BDB0012702'],['WebServices'],226,NJ,K5E0008834,,Submitted,2021-11-02T00:00:00.0000000,2021-11-02T00:00:00.0000000,E-App,RSL - Keystone,Person,,,2021-11-02T00:00:00.0000000,2021-11-02T00:00:00.0000000,,,,,0.0,ops,"{'uc1a': None, 'uc2a': None, 'uc6a': None, 'uc7a': None, 'uc8a': None, 'uc5': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",0.0,0.0,,,0.0,0.0,4/6,0.0,consistent,application
331,K5E0008835,application,application-K5E0008835,['BDB0010129'],['WebServices'],226,GA,K5E0008835,,Submitted,2021-11-02T00:00:00.0000000,2021-11-02T00:00:00.0000000,E-App,RSL - Keystone,Person,,,2021-11-02T00:00:00.0000000,2021-11-02T00:00:00.0000000,,,,,0.0,ops,"{'uc1a': None, 'uc2a': None, 'uc6a': None, 'uc7a': None, 'uc8a': None, 'uc5': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",0.0,1.0,,0.0,0.0,0.0,5/6,0.2,inconsistent,application
332,K5E0008836,application,application-K5E0008836,['BDB0016785'],['WebServices'],226,AL,K5E0008836,,Submitted,2021-10-29T00:00:00.0000000,2021-10-29T00:00:00.0000000,E-App,RSL - Keystone,Person,New Money,,2021-10-29T00:00:00.0000000,2021-11-03T00:00:00.0000000,12000.0,,,,0.0,ops,"{'uc1a': None, 'uc2a': None, 'uc6a': None, 'uc7a': None, 'uc8a': None, 'uc5': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",0.0,,,0.0,0.0,0.0,4/6,0.0,consistent,application
333,K5E0008837,application,application-K5E0008837,['BDB0005933'],['WebServices'],226,OH,K5E0008837,,Submitted,2021-10-25T00:00:00.0000000,2021-10-25T00:00:00.0000000,E-App,RSL - Keystone,Person,Direct Transfer,,2021-10-25T00:00:00.0000000,2021-11-03T00:00:00.0000000,100000.0,,,,0.0,ops,"{'uc1a': None, 'uc2a': None, 'uc6a': None, 'uc7a': None, 'uc8a': None, 'uc5': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",0.0,0.0,,0.0,0.0,0.0,5/6,0.0,consistent,application
334,K5E0008838,application,application-K5E0008838,['BDB0011434'],['WebServices'],226,PA,K5E0008838,,Submitted,2021-10-20T00:00:00.0000000,2021-10-20T00:00:00.0000000,E-App,RSL - Keystone,Person,New Money,1900-01-01T00:00:00.0000000,2021-10-20T00:00:00.0000000,2021-11-03T00:00:00.0000000,10000.0,,,,0.0,ops,"{'uc1a': None, 'uc2a': None, 'uc6a': None, 'uc7a': None, 'uc8a': None, 'uc5': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",0.0,0.0,,0.0,0.0,0.0,5/6,0.0,consistent,application
335,K5E0008839,application,application-K5E0008839,['BDB9908026'],['WebServices'],226,TX,K5E0008839,,Submitted,2021-11-02T00:00:00.0000000,2021-11-02T00:00:00.0000000,E-App,RSL - Keystone,Person,New Money,,2021-11-02T00:00:00.0000000,2021-11-03T00:00:00.0000000,120000.0,,,,0.0,ops,"{'uc1a': None, 'uc2a': None, 'uc6a': None, 'uc7a': None, 'uc8a': None, 'uc5': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",0.0,0.0,,0.0,0.0,0.0,5/6,0.0,consistent,application
336,K5E0008840,application,application-K5E0008840,['IND9903306'],['WebServices'],226,NC,K5E0008840,,Submitted,2021-11-02T00:00:00.0000000,2021-11-02T00:00:00.0000000,E-App,RSL - Keystone,Person,,,2021-11-02T00:00:00.0000000,2021-11-02T00:00:00.0000000,,,,,0.0,ops,"{'uc1a': None, 'uc2a': None, 'uc6a': None, 'uc7a': None, 'uc8a': None, 'uc5': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",0.0,1.0,1.0,0.0,0.0,0.0,6/6,0.3333333333333333,inconsistent,application
337,K5E0008841,application,application-K5E0008841,['BDB0004036'],['WebServices'],226,MN,K5E0008841,,Submitted,2021-11-04T00:00:00.0000000,2021-11-04T00:00:00.0000000,E-App Firelight,RSL - Keystone,Person,,,2021-11-04T00:00:00.0000000,2021-11-04T00:00:00.0000000,,,,,15.0,ops,"{'uc1a': None, 'uc2a': None, 'uc6a': None, 'uc7a': None, 'uc8a': None, 'uc5': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",0.0,0.0,,0.0,0.0,0.0,5/6,0.0,consistent,application
338,K5E0008842,application,application-K5E0008842,['IND0008025'],['WebServices'],226,CA,K5E0008842,,Submitted,2021-11-04T00:00:00.0000000,2021-11-04T00:00:00.0000000,E-App Firelight,RSL - Keystone,Person,,,2021-11-04T00:00:00.0000000,2021-11-04T00:00:00.0000000,,,,,0.0,ops,"{'uc1a': None, 'uc2a': None, 'uc6a': None, 'uc7a': None, 'uc8a': None, 'uc5': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",0.0,1.0,,0.0,0.0,0.0,5/6,0.2,inconsistent,application
339,K5E0008843,application,application-K5E0008843,['IND0008025'],['WebServices'],226,CA,K5E0008843,,Submitted,2021-11-04T00:00:00.0000000,2021-11-04T00:00:00.0000000,E-App Firelight,RSL - Keystone,Person,,,2021-11-04T00:00:00.0000000,2021-11-04T00:00:00.0000000,,,,,15.0,ops,"{'uc1a': None, 'uc2a': None, 'uc6a': None, 'uc7a': None, 'uc8a': None, 'uc5': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",0.0,1.0,,0.0,0.0,0.0,5/6,0.2,inconsistent,application
340,K5P0005498,application,application-K5P0005498,['BDB9917607'],['470djl'],226,CA,K5P0005498,,Submitted,2021-11-01T00:00:00.0000000,2021-10-29T00:00:00.0000000,Mail,RSL - Keystone,Organization,,,2021-11-01T00:00:00.0000000,2021-11-01T00:00:00.0000000,,,,,15.0,ops,"{'uc1a': None, 'uc2a': None, 'uc6a': None, 'uc7a': None, 'uc8a': None, 'uc5': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",0.0,1.0,,1.0,0.0,0.0,5/6,0.4,inconsistent,application
341,K7E0005474,application,application-K7E0005474,['BDB0004925'],['WebServices'],226,PA,K7E0005474,,Submitted,2021-10-27T00:00:00.0000000,2021-10-27T00:00:00.0000000,E-App,RSL - Keystone,Person,New Money,,2021-10-27T00:00:00.0000000,2021-10-28T00:00:00.0000000,30000.0,,,,0.0,ops,"{'uc1a': None, 'uc2a': None, 'uc6a': None, 'uc7a': None, 'uc8a': None, 'uc5': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",0.0,1.0,0.0,0.0,0.0,0.0,6/6,0.1666666666666666,inconsistent,application
342,K7E0005475,application,application-K7E0005475,['BDB9901263'],['WebServices'],226,NC,K7E0005475,,Submitted,2021-10-26T00:00:00.0000000,2021-10-26T00:00:00.0000000,E-App,RSL - Keystone,Person,Direct Transfer,,2021-10-26T00:00:00.0000000,2021-10-28T00:00:00.0000000,90387.7,,,,0.0,ops,"{'uc1a': None, 'uc2a': None, 'uc6a': None, 'uc7a': None, 'uc8a': None, 'uc5': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",0.0,1.0,,0.0,0.0,0.0,5/6,0.2,inconsistent,application
343,K7E0005476,application,application-K7E0005476,['BDB0014095'],['WebServices'],226,NC,K7E0005476,,Submitted,2021-10-27T00:00:00.0000000,2021-10-27T00:00:00.0000000,E-App,RSL - Keystone,Person,,,2021-10-27T00:00:00.0000000,2021-10-27T00:00:00.0000000,,,,,0.0,ops,"{'uc1a': None, 'uc2a': None, 'uc6a': None, 'uc7a': None, 'uc8a': None, 'uc5': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",0.0,,,,0.0,0.0,3/6,0.0,consistent,application
344,K7E0005477,application,application-K7E0005477,['BDB9901263'],['WebServices'],226,NC,K7E0005477,,Submitted,2021-10-27T00:00:00.0000000,2021-10-27T00:00:00.0000000,E-App,RSL - Keystone,Person,Direct Transfer,,2021-10-27T00:00:00.0000000,2021-10-28T00:00:00.0000000,325000.0,,,,0.0,ops,"{'uc1a': None, 'uc2a': None, 'uc6a': None, 'uc7a': None, 'uc8a': None, 'uc5': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",0.0,1.0,,0.0,0.0,0.0,5/6,0.2,inconsistent,application
345,K7E0005478,application,application-K7E0005478,['BDB0014095'],['WebServices'],226,TN,K7E0005478,,Submitted,2021-10-27T00:00:00.0000000,2021-10-27T00:00:00.0000000,E-App,RSL - Keystone,Person,,,2021-10-27T00:00:00.0000000,2021-10-27T00:00:00.0000000,,,,,0.0,ops,"{'uc1a': None, 'uc2a': None, 'uc6a': None, 'uc7a': None, 'uc8a': None, 'uc5': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",0.0,,,,0.0,0.0,3/6,0.0,consistent,application
346,K7E0005479,application,application-K7E0005479,['BDB0013324'],['WebServices'],226,PA,K7E0005479,,Submitted,2021-10-27T00:00:00.0000000,2021-10-27T00:00:00.0000000,E-App,RSL - Keystone,Person,,1900-01-01T00:00:00.0000000,2021-10-27T00:00:00.0000000,2021-10-27T00:00:00.0000000,,,,,0.0,ops,"{'uc1a': None, 'uc2a': None, 'uc6a': None, 'uc7a': None, 'uc8a': None, 'uc5': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",0.0,0.0,,0.0,0.0,0.0,5/6,0.0,consistent,application
347,K7E0005480,application,application-K7E0005480,['BDB9905878'],['WebServices'],226,PA,K7E0005480,,Submitted,2021-10-29T00:00:00.0000000,2021-10-29T00:00:00.0000000,E-App,RSL - Keystone,Person,Direct Transfer,,2021-10-29T00:00:00.0000000,2021-11-01T00:00:00.0000000,34675.0,,,,0.0,ops,"{'uc1a': None, 'uc2a': None, 'uc6a': None, 'uc7a': None, 'uc8a': None, 'uc5': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",0.0,1.0,,0.0,0.0,0.0,5/6,0.2,inconsistent,application
348,K7E0005481,application,application-K7E0005481,['BDB9901455'],['WebServices'],226,PA,K7E0005481,,Submitted,2021-10-29T00:00:00.0000000,2021-10-29T00:00:00.0000000,E-App,RSL - Keystone,Person,Direct Transfer,,2021-10-29T00:00:00.0000000,2021-11-01T00:00:00.0000000,40000.0,,,,0.0,ops,"{'uc1a': None, 'uc2a': None, 'uc6a': None, 'uc7a': None, 'uc8a': None, 'uc5': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",0.0,1.0,,0.0,0.0,0.0,5/6,0.2,inconsistent,application
349,K7E0005482,application,application-K7E0005482,['BDB9901349'],['WebServices'],226,PA,K7E0005482,,Submitted,2021-10-29T00:00:00.0000000,2021-10-29T00:00:00.0000000,E-App,RSL - Keystone,Person,Direct Transfer,,2021-10-29T00:00:00.0000000,2021-11-01T00:00:00.0000000,70000.0,,,,0.0,ops,"{'uc1a': None, 'uc2a': None, 'uc6a': None, 'uc7a': None, 'uc8a': None, 'uc5': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",0.0,1.0,0.0,0.0,0.0,0.0,6/6,0.1666666666666666,inconsistent,application
350,K7E0005483,application,application-K7E0005483,['BDB0014095'],['WebServices'],226,NC,K7E0005483,,Submitted,2021-10-27T00:00:00.0000000,2021-10-27T00:00:00.0000000,E-App,RSL - Keystone,Person,Direct Transfer,,2021-10-27T00:00:00.0000000,2021-11-01T00:00:00.0000000,100000.0,,,,0.0,ops,"{'uc1a': None, 'uc2a': None, 'uc6a': None, 'uc7a': None, 'uc8a': None, 'uc5': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",0.0,,,,0.0,0.0,3/6,0.0,consistent,application
351,K7E0005484,application,application-K7E0005484,['BDB0008155'],['WebServices'],226,SD,K7E0005484,,Submitted,2021-11-01T00:00:00.0000000,2021-11-01T00:00:00.0000000,E-App,RSL - Keystone,Person,,,2021-11-01T00:00:00.0000000,2021-11-01T00:00:00.0000000,,,,,0.0,ops,"{'uc1a': None, 'uc2a': None, 'uc6a': None, 'uc7a': None, 'uc8a': None, 'uc5': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",0.0,1.0,,0.0,0.0,0.0,5/6,0.2,inconsistent,application
352,K7E0005485,application,application-K7E0005485,['BDB0008728'],['WebServices'],226,AL,K7E0005485,,Submitted,2021-11-01T00:00:00.0000000,2021-11-01T00:00:00.0000000,E-App,RSL - Keystone,Person,,,2021-11-01T00:00:00.0000000,2021-11-01T00:00:00.0000000,,,,,0.0,ops,"{'uc1a': None, 'uc2a': None, 'uc6a': None, 'uc7a': None, 'uc8a': None, 'uc5': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",0.0,0.0,,0.0,0.0,0.0,5/6,0.0,consistent,application
353,K7E0005486,application,application-K7E0005486,['BDB9901197'],['WebServices'],226,NC,K7E0005486,,Submitted,2021-10-29T00:00:00.0000000,2021-10-29T00:00:00.0000000,E-App,RSL - Keystone,Person,New Money,,2021-10-29T00:00:00.0000000,2021-11-02T00:00:00.0000000,100000.0,,,,0.0,ops,"{'uc1a': None, 'uc2a': None, 'uc6a': None, 'uc7a': None, 'uc8a': None, 'uc5': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",1.0,1.0,1.0,1.0,0.0,0.0,6/6,0.6666666666666666,inconsistent,application
354,K7E0005487,application,application-K7E0005487,['BDB9901108'],['WebServices'],226,FL,K7E0005487,,Submitted,2021-10-29T00:00:00.0000000,2021-10-29T00:00:00.0000000,E-App,RSL - Keystone,Person,New Money,,2021-10-29T00:00:00.0000000,2021-11-02T00:00:00.0000000,101733.0,,,,0.0,ops,"{'uc1a': None, 'uc2a': None, 'uc6a': None, 'uc7a': None, 'uc8a': None, 'uc5': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",0.0,0.0,,0.0,0.0,0.0,5/6,0.0,consistent,application
355,K7E0005488,application,application-K7E0005488,['BDB9917507'],['WebServices'],226,GA,K7E0005488,,Submitted,2021-10-29T00:00:00.0000000,2021-10-29T00:00:00.0000000,E-App,RSL - Keystone,Person,,,2021-10-29T00:00:00.0000000,2021-10-29T00:00:00.0000000,,,,,0.0,ops,"{'uc1a': None, 'uc2a': None, 'uc6a': None, 'uc7a': None, 'uc8a': None, 'uc5': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",0.0,1.0,0.0,0.0,0.0,0.0,6/6,0.1666666666666666,inconsistent,application
356,K7E0005489,application,application-K7E0005489,['BDB9921717'],['WebServices'],226,CT,K7E0005489,,Submitted,2021-11-01T00:00:00.0000000,2021-11-01T00:00:00.0000000,E-App,RSL - Keystone,Person,New Money,,2021-11-01T00:00:00.0000000,2021-11-03T00:00:00.0000000,41000.0,,,,0.0,ops,"{'uc1a': None, 'uc2a': None, 'uc6a': None, 'uc7a': None, 'uc8a': None, 'uc5': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",0.0,1.0,,1.0,0.0,0.0,5/6,0.4,inconsistent,application
357,K7E0005490,application,application-K7E0005490,['BDB9901263'],['WebServices'],226,NC,K7E0005490,,Submitted,2021-11-02T00:00:00.0000000,2021-11-02T00:00:00.0000000,E-App,RSL - Keystone,Person,,1900-01-01T00:00:00.0000000,2021-11-02T00:00:00.0000000,2021-11-02T00:00:00.0000000,,,,,0.0,ops,"{'uc1a': None, 'uc2a': None, 'uc6a': None, 'uc7a': None, 'uc8a': None, 'uc5': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",0.0,1.0,,0.0,0.0,0.0,5/6,0.2,inconsistent,application
358,K7E0005491,application,application-K7E0005491,['BDB9908013'],['WebServices'],226,FL,K7E0005491,,Submitted,2021-11-01T00:00:00.0000000,2021-11-01T00:00:00.0000000,E-App,RSL - Keystone,Person,,1900-01-01T00:00:00.0000000,2021-11-01T00:00:00.0000000,2021-11-01T00:00:00.0000000,,,,,0.0,ops,"{'uc1a': None, 'uc2a': None, 'uc6a': None, 'uc7a': None, 'uc8a': None, 'uc5': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",0.0,1.0,0.0,0.0,0.0,0.0,6/6,0.1666666666666666,inconsistent,application
359,K7E0005492,application,application-K7E0005492,['BDB9901321'],['WebServices'],226,NC,K7E0005492,,Submitted,2021-11-03T00:00:00.0000000,2021-11-03T00:00:00.0000000,E-App,RSL - Keystone,Person,,,2021-11-03T00:00:00.0000000,2021-11-03T00:00:00.0000000,,,,,0.0,ops,"{'uc1a': None, 'uc2a': None, 'uc6a': None, 'uc7a': None, 'uc8a': None, 'uc5': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",0.0,1.0,,0.0,0.0,0.0,5/6,0.2,inconsistent,application
360,K7P0005410,application,application-K7P0005410,['IND0010722'],['470djl'],226,CA,K7P0005410,,Submitted,2021-11-01T00:00:00.0000000,2021-10-31T00:00:00.0000000,Mail,RSL - Keystone,Organization,,2021-11-01T00:00:00.0000000,2021-11-01T00:00:00.0000000,2021-10-31T00:00:00.0000000,,,,,25.0,ops,"{'uc1a': None, 'uc2a': None, 'uc6a': None, 'uc7a': None, 'uc8a': None, 'uc5': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",0.0,0.0,,0.0,0.0,0.0,5/6,0.0,consistent,application
361,K7P0005411,application,application-K7P0005411,['IND0000638'],['470djl'],226,IL,K7P0005411,,Submitted,2021-11-02T00:00:00.0000000,2021-11-01T00:00:00.0000000,Mail,RSL - Keystone,Person,,2021-11-02T00:00:00.0000000,2021-11-02T00:00:00.0000000,2021-11-02T00:00:00.0000000,,,,,15.0,ops,"{'uc1a': None, 'uc2a': None, 'uc6a': None, 'uc7a': None, 'uc8a': None, 'uc5': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",0.0,1.0,,0.0,0.0,0.0,5/6,0.2,inconsistent,application
362,KXE0000726,application,application-KXE0000726,['BDB0011424'],['WebServices'],226,MI,KXE0000726,,Submitted,2021-10-29T00:00:00.0000000,2021-10-29T00:00:00.0000000,E-App,RSL - Keystone,Person,,1900-01-01T00:00:00.0000000,2021-10-29T00:00:00.0000000,2021-10-29T00:00:00.0000000,,,,,0.0,ops,"{'uc1a': None, 'uc2a': None, 'uc6a': None, 'uc7a': None, 'uc8a': None, 'uc5': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",0.0,,,0.0,0.0,0.0,4/6,0.0,consistent,application
363,KXP0008173,application,application-KXP0008173,['IND9904027'],['470djl'],226,MD,KXP0008173,,Submitted,2021-11-02T00:00:00.0000000,2021-10-30T00:00:00.0000000,Mail,RSL - Keystone,Person,,2021-11-02T00:00:00.0000000,2021-11-02T00:00:00.0000000,2021-10-30T00:00:00.0000000,,,,,15.0,ops,"{'uc1a': None, 'uc2a': None, 'uc6a': None, 'uc7a': None, 'uc8a': None, 'uc5': None, 'score': None, 'predictedDisposition': None, 'eligibleHypothesis': None, 'actualDisposition': None, 'state': 'unassigned'}",0.0,1.0,,0.0,0.0,0.0,5/6,0.2,inconsistent,application
